DataZone,IntZone,HB,HSCP,CA,SIMD2020V2Rank,SIMD2020V2CountryDecile,SIMD2020V2CountryQuintile,SIMD2020V2HBDecile,SIMD2020V2HBQuintile,SIMD2020V2HSCPDecile,SIMD2020V2HSCPQuintile,SIMD2020V2CADecile,SIMD2020V2CAQuintile,SIMD2020V2Most15pc,SIMD2020V2Least15pc
S01011022,S02002068,S08000024,S37000018,S12000019,1034,2,1,1,1,1,1,1,1,1,0
S01011023,S02002068,S08000024,S37000018,S12000019,2160,4,2,3,2,3,2,3,2,0,0
S01011024,S02002068,S08000024,S37000018,S12000019,1302,2,1,2,1,1,1,1,1,0,0
S01011025,S02002069,S08000024,S37000018,S12000019,1418,2,1,2,1,1,1,1,1,0,0
S01011026,S02002069,S08000024,S37000018,S12000019,1200,2,1,1,1,1,1,1,1,0,0
S01011027,S02002069,S08000024,S37000018,S12000019,775,2,1,1,1,1,1,1,1,1,0
S01011028,S02002069,S08000024,S37000018,S12000019,1606,3,2,2,1,2,1,2,1,0,0
S01011029,S02002069,S08000024,S37000018,S12000019,1635,3,2,2,1,2,1,2,1,0,0
S01011030,S02002069,S08000024,S37000018,S12000019,3955,6,3,5,3,7,4,7,4,0,0
S01011031,S02002070,S08000024,S37000018,S12000019,2067,3,2,3,2,3,2,3,2,0,0
S01011032,S02002070,S08000024,S37000018,S12000019,2227,4,2,3,2,4,2,4,2,0,0
S01011033,S02002070,S08000024,S37000018,S12000019,3731,6,3,5,3,6,3,6,3,0,0
S01011034,S02002070,S08000024,S37000018,S12000019,2057,3,2,3,2,3,2,3,2,0,0
S01011035,S02002070,S08000024,S37000018,S12000019,2011,3,2,3,2,3,2,3,2,0,0
S01011036,S02002070,S08000024,S37000018,S12000019,2644,4,2,4,2,5,3,5,3,0,0
S01011037,S02002071,S08000024,S37000018,S12000019,1737,3,2,2,1,2,1,2,1,0,0
S01011038,S02002071,S08000024,S37000018,S12000019,1178,2,1,1,1,1,1,1,1,0,0
S01011039,S02002071,S08000024,S37000018,S12000019,2881,5,3,4,2,5,3,5,3,0,0
S01011040,S02002072,S08000024,S37000018,S12000019,1487,3,2,2,1,2,1,2,1,0,0
S01011041,S02002072,S08000024,S37000018,S12000019,1834,3,2,2,1,2,1,2,1,0,0
S01011042,S02002072,S08000024,S37000018,S12000019,3666,6,3,5,3,6,3,6,3,0,0
S01011043,S02002072,S08000024,S37000018,S12000019,1886,3,2,2,1,2,1,2,1,0,0
S01011044,S02002072,S08000024,S37000018,S12000019,1198,2,1,1,1,1,1,1,1,0,0
S01011045,S02002073,S08000020,S37000019,S12000020,3960,6,3,4,2,5,3,5,3,0,0
S01011046,S02002073,S08000020,S37000019,S12000020,3696,6,3,4,2,4,2,4,2,0,0
S01011047,S02002073,S08000020,S37000019,S12000020,4800,7,4,6,3,7,4,7,4,0,0
S01011048,S02002073,S08000020,S37000019,S12000020,3553,5,3,4,2,4,2,4,2,0,0
S01011049,S02002073,S08000020,S37000019,S12000020,4362,7,4,5,3,6,3,6,3,0,0
S01011050,S02002074,S08000020,S37000019,S12000020,4430,7,4,5,3,6,3,6,3,0,0
S01011051,S02002074,S08000020,S37000019,S12000020,4526,7,4,5,3,6,3,6,3,0,0
S01011052,S02002074,S08000020,S37000019,S12000020,5205,8,4,7,4,8,4,8,4,0,0
S01011053,S02002074,S08000020,S37000019,S12000020,2987,5,3,3,2,3,2,3,2,0,0
S01011054,S02002074,S08000020,S37000019,S12000020,4553,7,4,5,3,7,4,7,4,0,0
S01011055,S02002075,S08000020,S37000019,S12000020,4395,7,4,5,3,6,3,6,3,0,0
S01011056,S02002075,S08000020,S37000019,S12000020,3727,6,3,4,2,5,3,5,3,0,0
S01011057,S02002075,S08000020,S37000019,S12000020,4550,7,4,5,3,7,4,7,4,0,0
S01011058,S02002075,S08000020,S37000019,S12000020,3646,6,3,4,2,4,2,4,2,0,0
S01011059,S02002075,S08000020,S37000019,S12000020,4033,6,3,4,2,5,3,5,3,0,0
S01011060,S02002076,S08000020,S37000019,S12000020,4250,6,3,5,3,6,3,6,3,0,0
S01011061,S02002076,S08000020,S37000019,S12000020,1921,3,2,2,1,1,1,1,1,0,0
S01011062,S02002076,S08000020,S37000019,S12000020,3501,5,3,3,2,4,2,4,2,0,0
S01011063,S02002076,S08000020,S37000019,S12000020,2333,4,2,2,1,2,1,2,1,0,0
S01011064,S02002076,S08000020,S37000019,S12000020,4341,7,4,5,3,6,3,6,3,0,0
S01011065,S02002077,S08000020,S37000019,S12000020,3990,6,3,4,2,5,3,5,3,0,0
S01011066,S02002077,S08000020,S37000019,S12000020,5333,8,4,7,4,9,5,9,5,0,0
S01011067,S02002077,S08000020,S37000019,S12000020,4372,7,4,5,3,6,3,6,3,0,0
S01011068,S02002077,S08000020,S37000019,S12000020,3852,6,3,4,2,5,3,5,3,0,0
S01011069,S02002077,S08000020,S37000019,S12000020,3157,5,3,3,2,3,2,3,2,0,0
S01011070,S02002077,S08000020,S37000019,S12000020,4687,7,4,5,3,7,4,7,4,0,0
S01011071,S02002077,S08000020,S37000019,S12000020,5091,8,4,6,3,8,4,8,4,0,0
S01011072,S02002077,S08000020,S37000019,S12000020,3173,5,3,3,2,3,2,3,2,0,0
S01011073,S02002078,S08000020,S37000019,S12000020,3556,5,3,4,2,4,2,4,2,0,0
S01011074,S02002078,S08000020,S37000019,S12000020,3493,5,3,3,2,4,2,4,2,0,0
S01011075,S02002078,S08000020,S37000019,S12000020,1852,3,2,1,1,1,1,1,1,0,0
S01011076,S02002078,S08000020,S37000019,S12000020,3181,5,3,3,2,3,2,3,2,0,0
S01011077,S02002078,S08000020,S37000019,S12000020,2125,3,2,2,1,1,1,1,1,0,0
S01011078,S02002079,S08000020,S37000019,S12000020,5324,8,4,7,4,9,5,9,5,0,0
S01011079,S02002079,S08000020,S37000019,S12000020,4267,6,3,5,3,6,3,6,3,0,0
S01011080,S02002079,S08000020,S37000019,S12000020,3140,5,3,3,2,3,2,3,2,0,0
S01011081,S02002079,S08000020,S37000019,S12000020,3117,5,3,3,2,3,2,3,2,0,0
S01011082,S02002079,S08000020,S37000019,S12000020,2240,4,2,2,1,1,1,1,1,0,0
S01011083,S02002080,S08000020,S37000019,S12000020,3723,6,3,4,2,5,3,5,3,0,0
S01011084,S02002080,S08000020,S37000019,S12000020,4888,7,4,6,3,8,4,8,4,0,0
S01011085,S02002080,S08000020,S37000019,S12000020,4725,7,4,6,3,7,4,7,4,0,0
S01011086,S02002080,S08000020,S37000019,S12000020,4578,7,4,5,3,7,4,7,4,0,0
S01011087,S02002080,S08000020,S37000019,S12000020,3595,6,3,4,2,4,2,4,2,0,0
S01011088,S02002081,S08000020,S37000019,S12000020,5304,8,4,7,4,9,5,9,5,0,0
S01011089,S02002081,S08000020,S37000019,S12000020,2380,4,2,2,1,2,1,2,1,0,0
S01011090,S02002081,S08000020,S37000019,S12000020,4203,6,3,5,3,5,3,5,3,0,0
S01011091,S02002082,S08000020,S37000019,S12000020,4166,6,3,5,3,5,3,5,3,0,0
S01011092,S02002082,S08000020,S37000019,S12000020,560,1,1,1,1,1,1,1,1,1,0
S01011093,S02002082,S08000020,S37000019,S12000020,5116,8,4,6,3,8,4,8,4,0,0
S01011094,S02002082,S08000020,S37000019,S12000020,5654,9,5,8,4,9,5,9,5,0,0
S01011095,S02002082,S08000020,S37000019,S12000020,5120,8,4,6,3,8,4,8,4,0,0
S01011096,S02002083,S08000020,S37000019,S12000020,4758,7,4,6,3,7,4,7,4,0,0
S01011097,S02002083,S08000020,S37000019,S12000020,5323,8,4,7,4,9,5,9,5,0,0
S01011098,S02002083,S08000020,S37000019,S12000020,4579,7,4,5,3,7,4,7,4,0,0
S01011099,S02002083,S08000020,S37000019,S12000020,1584,3,2,1,1,1,1,1,1,0,0
S01011100,S02002083,S08000020,S37000019,S12000020,3804,6,3,4,2,5,3,5,3,0,0
S01011101,S02002084,S08000020,S37000019,S12000020,1067,2,1,1,1,1,1,1,1,1,0
S01011102,S02002084,S08000020,S37000019,S12000020,1537,3,2,1,1,1,1,1,1,0,0
S01011103,S02002084,S08000020,S37000019,S12000020,2003,3,2,2,1,1,1,1,1,0,0
S01011104,S02002084,S08000020,S37000019,S12000020,3388,5,3,3,2,3,2,3,2,0,0
S01011105,S02002084,S08000020,S37000019,S12000020,2514,4,2,2,1,2,1,2,1,0,0
S01011106,S02002084,S08000020,S37000019,S12000020,3200,5,3,3,2,3,2,3,2,0,0
S01011107,S02002085,S08000020,S37000019,S12000020,2853,4,2,3,2,2,1,2,1,0,0
S01011108,S02002085,S08000020,S37000019,S12000020,3614,6,3,4,2,4,2,4,2,0,0
S01011109,S02002085,S08000020,S37000019,S12000020,4838,7,4,6,3,7,4,7,4,0,0
S01011110,S02002085,S08000020,S37000019,S12000020,2590,4,2,2,1,2,1,2,1,0,0
S01011111,S02002085,S08000020,S37000019,S12000020,1298,2,1,1,1,1,1,1,1,0,0
S01011112,S02002086,S08000020,S37000019,S12000020,6696,10,5,10,5,10,5,10,5,0,1
S01011113,S02002086,S08000020,S37000019,S12000020,3634,6,3,4,2,4,2,4,2,0,0
S01011114,S02002086,S08000020,S37000019,S12000020,5213,8,4,7,4,9,5,9,5,0,0
S01011115,S02002086,S08000020,S37000019,S12000020,2542,4,2,2,1,2,1,2,1,0,0
S01011116,S02002086,S08000020,S37000019,S12000020,5005,8,4,6,3,8,4,8,4,0,0
S01011117,S02002087,S08000020,S37000019,S12000020,4491,7,4,5,3,6,3,6,3,0,0
S01011118,S02002087,S08000020,S37000019,S12000020,6000,9,5,8,4,10,5,10,5,0,1
S01011119,S02002087,S08000020,S37000019,S12000020,5111,8,4,6,3,8,4,8,4,0,0
S01011120,S02002087,S08000020,S37000019,S12000020,6379,10,5,9,5,10,5,10,5,0,1
S01011121,S02002088,S08000020,S37000019,S12000020,2550,4,2,2,1,2,1,2,1,0,0
S01011122,S02002088,S08000020,S37000019,S12000020,4342,7,4,5,3,6,3,6,3,0,0
S01011123,S02002088,S08000020,S37000019,S12000020,3883,6,3,4,2,5,3,5,3,0,0
S01011124,S02002088,S08000020,S37000019,S12000020,4411,7,4,5,3,6,3,6,3,0,0
S01011125,S02002088,S08000020,S37000019,S12000020,1896,3,2,1,1,1,1,1,1,0,0
S01011126,S02002089,S08000020,S37000019,S12000020,4377,7,4,5,3,6,3,6,3,0,0
S01011127,S02002089,S08000020,S37000019,S12000020,6325,10,5,9,5,10,5,10,5,0,1
S01011128,S02002089,S08000020,S37000019,S12000020,3142,5,3,3,2,3,2,3,2,0,0
S01011129,S02002089,S08000020,S37000019,S12000020,5852,9,5,8,4,10,5,10,5,0,0
S01011130,S02002089,S08000020,S37000019,S12000020,3524,5,3,3,2,4,2,4,2,0,0
S01011131,S02002090,S08000020,S37000019,S12000020,5746,9,5,8,4,9,5,9,5,0,0
S01011132,S02002090,S08000020,S37000019,S12000020,6714,10,5,10,5,10,5,10,5,0,1
S01011133,S02002090,S08000020,S37000019,S12000020,3005,5,3,3,2,3,2,3,2,0,0
S01011134,S02002090,S08000020,S37000019,S12000020,4531,7,4,5,3,7,4,7,4,0,0
S01011135,S02002090,S08000020,S37000019,S12000020,3396,5,3,3,2,4,2,4,2,0,0
S01011136,S02002091,S08000020,S37000019,S12000020,4674,7,4,5,3,7,4,7,4,0,0
S01011137,S02002091,S08000020,S37000019,S12000020,4717,7,4,6,3,7,4,7,4,0,0
S01011138,S02002091,S08000020,S37000019,S12000020,2340,4,2,2,1,2,1,2,1,0,0
S01011139,S02002091,S08000020,S37000019,S12000020,6856,10,5,10,5,10,5,10,5,0,1
S01011140,S02002091,S08000020,S37000019,S12000020,2474,4,2,2,1,2,1,2,1,0,0
S01011141,S02002091,S08000020,S37000019,S12000020,2646,4,2,2,1,2,1,2,1,0,0
S01011142,S02002092,S08000020,S37000019,S12000020,5622,8,4,8,4,9,5,9,5,0,0
S01011143,S02002092,S08000020,S37000019,S12000020,6298,9,5,9,5,10,5,10,5,0,1
S01011144,S02002092,S08000020,S37000019,S12000020,5259,8,4,7,4,9,5,9,5,0,0
S01011145,S02002092,S08000020,S37000019,S12000020,5479,8,4,7,4,9,5,9,5,0,0
S01011146,S02002092,S08000020,S37000019,S12000020,3398,5,3,3,2,4,2,4,2,0,0
S01011147,S02002092,S08000020,S37000019,S12000020,4908,7,4,6,3,8,4,8,4,0,0
S01011148,S02002093,S08000020,S37000019,S12000020,3537,5,3,4,2,4,2,4,2,0,0
S01011149,S02002093,S08000020,S37000019,S12000020,5181,8,4,7,4,8,4,8,4,0,0
S01011150,S02002093,S08000020,S37000019,S12000020,4392,7,4,5,3,6,3,6,3,0,0
S01011151,S02002093,S08000020,S37000019,S12000020,4743,7,4,6,3,7,4,7,4,0,0
S01011152,S02002093,S08000020,S37000019,S12000020,4820,7,4,6,3,7,4,7,4,0,0
S01011153,S02002094,S08000020,S37000019,S12000020,3251,5,3,3,2,3,2,3,2,0,0
S01011154,S02002094,S08000020,S37000019,S12000020,1377,2,1,1,1,1,1,1,1,0,0
S01011155,S02002094,S08000020,S37000019,S12000020,2900,5,3,3,2,2,1,2,1,0,0
S01011156,S02002094,S08000020,S37000019,S12000020,6087,9,5,9,5,10,5,10,5,0,1
S01011157,S02002094,S08000020,S37000019,S12000020,6513,10,5,9,5,10,5,10,5,0,1
S01011158,S02002094,S08000020,S37000019,S12000020,6681,10,5,10,5,10,5,10,5,0,1
S01011159,S02002095,S08000020,S37000019,S12000020,2147,3,2,2,1,1,1,1,1,0,0
S01011160,S02002095,S08000020,S37000019,S12000020,4053,6,3,4,2,5,3,5,3,0,0
S01011161,S02002095,S08000020,S37000019,S12000020,2626,4,2,2,1,2,1,2,1,0,0
S01011162,S02002095,S08000020,S37000019,S12000020,2110,3,2,2,1,1,1,1,1,0,0
S01011163,S02002095,S08000020,S37000019,S12000020,2873,5,3,3,2,2,1,2,1,0,0
S01011164,S02002095,S08000020,S37000019,S12000020,2983,5,3,3,2,3,2,3,2,0,0
S01011165,S02002095,S08000020,S37000019,S12000020,1601,3,2,1,1,1,1,1,1,0,0
S01011166,S02002095,S08000020,S37000019,S12000020,5830,9,5,8,4,10,5,10,5,0,0
S01011167,S02002096,S08000020,S37000019,S12000020,5220,8,4,7,4,9,5,9,5,0,0
S01011168,S02002096,S08000020,S37000019,S12000020,3709,6,3,4,2,5,3,5,3,0,0
S01011169,S02002096,S08000020,S37000019,S12000020,4904,7,4,6,3,8,4,8,4,0,0
S01011170,S02002096,S08000020,S37000019,S12000020,3757,6,3,4,2,5,3,5,3,0,0
S01011171,S02002097,S08000015,S37000020,S12000021,4441,7,4,8,4,8,4,8,4,0,0
S01011172,S02002097,S08000015,S37000020,S12000021,3454,5,3,7,4,7,4,7,4,0,0
S01011173,S02002097,S08000015,S37000020,S12000021,5434,8,4,9,5,9,5,9,5,0,0
S01011174,S02002097,S08000015,S37000020,S12000021,4204,6,3,8,4,8,4,8,4,0,0
S01011175,S02002097,S08000015,S37000020,S12000021,3692,6,3,7,4,7,4,7,4,0,0
S01011176,S02002097,S08000015,S37000020,S12000021,5414,8,4,9,5,9,5,9,5,0,0
S01011177,S02002097,S08000015,S37000020,S12000021,5294,8,4,9,5,9,5,9,5,0,0
S01011178,S02002098,S08000015,S37000020,S12000021,2602,4,2,6,3,6,3,6,3,0,0
S01011179,S02002098,S08000015,S37000020,S12000021,1396,2,1,4,2,5,3,5,3,0,0
S01011180,S02002098,S08000015,S37000020,S12000021,566,1,1,2,1,2,1,2,1,1,0
S01011181,S02002098,S08000015,S37000020,S12000021,5061,8,4,8,4,9,5,9,5,0,0
S01011182,S02002098,S08000015,S37000020,S12000021,3359,5,3,7,4,7,4,7,4,0,0
S01011183,S02002099,S08000015,S37000020,S12000021,2729,4,2,6,3,6,3,6,3,0,0
S01011184,S02002099,S08000015,S37000020,S12000021,5971,9,5,10,5,10,5,10,5,0,1
S01011185,S02002099,S08000015,S37000020,S12000021,4728,7,4,8,4,9,5,9,5,0,0
S01011186,S02002099,S08000015,S37000020,S12000021,2016,3,2,4,2,6,3,6,3,0,0
S01011187,S02002100,S08000015,S37000020,S12000021,5399,8,4,9,5,9,5,9,5,0,0
S01011188,S02002100,S08000015,S37000020,S12000021,2265,4,2,5,3,6,3,6,3,0,0
S01011189,S02002100,S08000015,S37000020,S12000021,3164,5,3,6,3,7,4,7,4,0,0
S01011190,S02002100,S08000015,S37000020,S12000021,1673,3,2,4,2,5,3,5,3,0,0
S01011191,S02002100,S08000015,S37000020,S12000021,2132,3,2,5,3,6,3,6,3,0,0
S01011192,S02002101,S08000015,S37000020,S12000021,1899,3,2,4,2,6,3,6,3,0,0
S01011193,S02002101,S08000015,S37000020,S12000021,700,1,1,2,1,2,1,2,1,1,0
S01011194,S02002101,S08000015,S37000020,S12000021,920,2,1,2,1,3,2,3,2,1,0
S01011195,S02002101,S08000015,S37000020,S12000021,1510,3,2,4,2,5,3,5,3,0,0
S01011196,S02002102,S08000015,S37000020,S12000021,412,1,1,1,1,1,1,1,1,1,0
S01011197,S02002102,S08000015,S37000020,S12000021,1139,2,1,3,2,4,2,4,2,0,0
S01011198,S02002102,S08000015,S37000020,S12000021,1052,2,1,3,2,3,2,3,2,1,0
S01011199,S02002103,S08000015,S37000020,S12000021,1657,3,2,4,2,5,3,5,3,0,0
S01011200,S02002103,S08000015,S37000020,S12000021,2199,4,2,5,3,6,3,6,3,0,0
S01011201,S02002103,S08000015,S37000020,S12000021,3304,5,3,7,4,7,4,7,4,0,0
S01011202,S02002103,S08000015,S37000020,S12000021,1513,3,2,4,2,5,3,5,3,0,0
S01011203,S02002103,S08000015,S37000020,S12000021,2480,4,2,5,3,6,3,6,3,0,0
S01011204,S02002103,S08000015,S37000020,S12000021,5526,8,4,9,5,9,5,9,5,0,0
S01011205,S02002104,S08000015,S37000020,S12000021,5285,8,4,9,5,9,5,9,5,0,0
S01011206,S02002104,S08000015,S37000020,S12000021,4407,7,4,8,4,8,4,8,4,0,0
S01011207,S02002104,S08000015,S37000020,S12000021,2302,4,2,5,3,6,3,6,3,0,0
S01011208,S02002104,S08000015,S37000020,S12000021,5606,8,4,9,5,9,5,9,5,0,0
S01011209,S02002104,S08000015,S37000020,S12000021,1771,3,2,4,2,5,3,5,3,0,0
S01011210,S02002104,S08000015,S37000020,S12000021,3444,5,3,7,4,7,4,7,4,0,0
S01011211,S02002104,S08000015,S37000020,S12000021,4380,7,4,8,4,8,4,8,4,0,0
S01011212,S02002105,S08000015,S37000020,S12000021,1277,2,1,3,2,4,2,4,2,0,0
S01011213,S02002105,S08000015,S37000020,S12000021,1124,2,1,3,2,4,2,4,2,0,0
S01011214,S02002105,S08000015,S37000020,S12000021,804,2,1,2,1,2,1,2,1,1,0
S01011215,S02002105,S08000015,S37000020,S12000021,784,2,1,2,1,2,1,2,1,1,0
S01011216,S02002105,S08000015,S37000020,S12000021,319,1,1,1,1,1,1,1,1,1,0
S01011217,S02002106,S08000015,S37000020,S12000021,439,1,1,1,1,1,1,1,1,1,0
S01011218,S02002106,S08000015,S37000020,S12000021,650,1,1,2,1,2,1,2,1,1,0
S01011219,S02002106,S08000015,S37000020,S12000021,655,1,1,2,1,2,1,2,1,1,0
S01011220,S02002106,S08000015,S37000020,S12000021,661,1,1,2,1,2,1,2,1,1,0
S01011221,S02002107,S08000015,S37000020,S12000021,1121,2,1,3,2,4,2,4,2,0,0
S01011222,S02002107,S08000015,S37000020,S12000021,1458,3,2,4,2,5,3,5,3,0,0
S01011223,S02002107,S08000015,S37000020,S12000021,2653,4,2,6,3,6,3,6,3,0,0
S01011224,S02002107,S08000015,S37000020,S12000021,954,2,1,2,1,3,2,3,2,1,0
S01011225,S02002108,S08000015,S37000020,S12000021,348,1,1,1,1,1,1,1,1,1,0
S01011226,S02002108,S08000015,S37000020,S12000021,4081,6,3,8,4,8,4,8,4,0,0
S01011227,S02002108,S08000015,S37000020,S12000021,338,1,1,1,1,1,1,1,1,1,0
S01011228,S02002108,S08000015,S37000020,S12000021,1340,2,1,3,2,4,2,4,2,0,0
S01011229,S02002109,S08000015,S37000020,S12000021,414,1,1,1,1,1,1,1,1,1,0
S01011230,S02002109,S08000015,S37000020,S12000021,82,1,1,1,1,1,1,1,1,1,0
S01011231,S02002109,S08000015,S37000020,S12000021,331,1,1,1,1,1,1,1,1,1,0
S01011232,S02002109,S08000015,S37000020,S12000021,254,1,1,1,1,1,1,1,1,1,0
S01011233,S02002110,S08000015,S37000020,S12000021,3156,5,3,6,3,7,4,7,4,0,0
S01011234,S02002110,S08000015,S37000020,S12000021,537,1,1,1,1,2,1,2,1,1,0
S01011235,S02002110,S08000015,S37000020,S12000021,198,1,1,1,1,1,1,1,1,1,0
S01011236,S02002110,S08000015,S37000020,S12000021,1119,2,1,3,2,4,2,4,2,0,0
S01011237,S02002111,S08000015,S37000020,S12000021,1337,2,1,3,2,4,2,4,2,0,0
S01011238,S02002111,S08000015,S37000020,S12000021,225,1,1,1,1,1,1,1,1,1,0
S01011239,S02002111,S08000015,S37000020,S12000021,250,1,1,1,1,1,1,1,1,1,0
S01011240,S02002111,S08000015,S37000020,S12000021,23,1,1,1,1,1,1,1,1,1,0
S01011241,S02002111,S08000015,S37000020,S12000021,1311,2,1,3,2,4,2,4,2,0,0
S01011242,S02002112,S08000015,S37000020,S12000021,1358,2,1,3,2,5,3,5,3,0,0
S01011243,S02002112,S08000015,S37000020,S12000021,71,1,1,1,1,1,1,1,1,1,0
S01011244,S02002112,S08000015,S37000020,S12000021,127,1,1,1,1,1,1,1,1,1,0
S01011245,S02002112,S08000015,S37000020,S12000021,383,1,1,1,1,1,1,1,1,1,0
S01011246,S02002113,S08000015,S37000020,S12000021,2686,4,2,6,3,6,3,6,3,0,0
S01011247,S02002113,S08000015,S37000020,S12000021,4417,7,4,8,4,8,4,8,4,0,0
S01011248,S02002113,S08000015,S37000020,S12000021,3466,5,3,7,4,7,4,7,4,0,0
S01011249,S02002113,S08000015,S37000020,S12000021,5262,8,4,9,5,9,5,9,5,0,0
S01011250,S02002114,S08000015,S37000020,S12000021,966,2,1,2,1,3,2,3,2,1,0
S01011251,S02002114,S08000015,S37000020,S12000021,1493,3,2,4,2,5,3,5,3,0,0
S01011252,S02002114,S08000015,S37000020,S12000021,598,1,1,2,1,2,1,2,1,1,0
S01011253,S02002114,S08000015,S37000020,S12000021,703,1,1,2,1,2,1,2,1,1,0
S01011254,S02002114,S08000015,S37000020,S12000021,5788,9,5,9,5,10,5,10,5,0,0
S01011255,S02002115,S08000015,S37000020,S12000021,6166,9,5,10,5,10,5,10,5,0,1
S01011256,S02002115,S08000015,S37000020,S12000021,5840,9,5,9,5,10,5,10,5,0,0
S01011257,S02002115,S08000015,S37000020,S12000021,5607,8,4,9,5,10,5,10,5,0,0
S01011258,S02002115,S08000015,S37000020,S12000021,4387,7,4,8,4,8,4,8,4,0,0
S01011259,S02002115,S08000015,S37000020,S12000021,1991,3,2,4,2,6,3,6,3,0,0
S01011260,S02002115,S08000015,S37000020,S12000021,3294,5,3,7,4,7,4,7,4,0,0
S01011261,S02002116,S08000015,S37000020,S12000021,705,1,1,2,1,2,1,2,1,1,0
S01011262,S02002116,S08000015,S37000020,S12000021,1979,3,2,4,2,6,3,6,3,0,0
S01011263,S02002116,S08000015,S37000020,S12000021,3246,5,3,7,4,7,4,7,4,0,0
S01011264,S02002116,S08000015,S37000020,S12000021,1351,2,1,3,2,4,2,4,2,0,0
S01011265,S02002116,S08000015,S37000020,S12000021,1075,2,1,3,2,3,2,3,2,1,0
S01011266,S02002116,S08000015,S37000020,S12000021,1784,3,2,4,2,5,3,5,3,0,0
S01011267,S02002117,S08000015,S37000020,S12000021,3185,5,3,6,3,7,4,7,4,0,0
S01011268,S02002117,S08000015,S37000020,S12000021,2407,4,2,5,3,6,3,6,3,0,0
S01011269,S02002117,S08000015,S37000020,S12000021,780,2,1,2,1,2,1,2,1,1,0
S01011270,S02002117,S08000015,S37000020,S12000021,550,1,1,2,1,2,1,2,1,1,0
S01011271,S02002117,S08000015,S37000020,S12000021,1524,3,2,4,2,5,3,5,3,0,0
S01011272,S02002118,S08000015,S37000020,S12000021,451,1,1,1,1,1,1,1,1,1,0
S01011273,S02002118,S08000015,S37000020,S12000021,951,2,1,2,1,3,2,3,2,1,0
S01011274,S02002118,S08000015,S37000020,S12000021,888,2,1,2,1,3,2,3,2,1,0
S01011275,S02002118,S08000015,S37000020,S12000021,1231,2,1,3,2,4,2,4,2,0,0
S01011276,S02002118,S08000015,S37000020,S12000021,1373,2,1,4,2,5,3,5,3,0,0
S01011277,S02002119,S08000015,S37000020,S12000021,4737,7,4,8,4,9,5,9,5,0,0
S01011278,S02002119,S08000015,S37000020,S12000021,4775,7,4,8,4,9,5,9,5,0,0
S01011279,S02002119,S08000015,S37000020,S12000021,3317,5,3,7,4,7,4,7,4,0,0
S01011280,S02002119,S08000015,S37000020,S12000021,5560,8,4,9,5,9,5,9,5,0,0
S01011281,S02002119,S08000015,S37000020,S12000021,4651,7,4,8,4,8,4,8,4,0,0
S01011282,S02002119,S08000015,S37000020,S12000021,4567,7,4,8,4,8,4,8,4,0,0
S01011283,S02002119,S08000015,S37000020,S12000021,5979,9,5,10,5,10,5,10,5,0,1
S01011284,S02002119,S08000015,S37000020,S12000021,5993,9,5,10,5,10,5,10,5,0,1
S01011285,S02002120,S08000015,S37000020,S12000021,878,2,1,2,1,3,2,3,2,1,0
S01011286,S02002120,S08000015,S37000020,S12000021,984,2,1,3,2,3,2,3,2,1,0
S01011287,S02002120,S08000015,S37000020,S12000021,891,2,1,2,1,3,2,3,2,1,0
S01011288,S02002120,S08000015,S37000020,S12000021,1665,3,2,4,2,5,3,5,3,0,0
S01011289,S02002121,S08000015,S37000020,S12000021,1291,2,1,3,2,4,2,4,2,0,0
S01011290,S02002121,S08000015,S37000020,S12000021,744,2,1,2,1,2,1,2,1,1,0
S01011291,S02002121,S08000015,S37000020,S12000021,1109,2,1,3,2,3,2,3,2,0,0
S01011292,S02002121,S08000015,S37000020,S12000021,433,1,1,1,1,1,1,1,1,1,0
S01011293,S02002121,S08000015,S37000020,S12000021,1257,2,1,3,2,4,2,4,2,0,0
S01011294,S02002122,S08000015,S37000020,S12000021,499,1,1,1,1,2,1,2,1,1,0
S01011295,S02002122,S08000015,S37000020,S12000021,3991,6,3,7,4,8,4,8,4,0,0
S01011296,S02002122,S08000015,S37000020,S12000021,1469,3,2,4,2,5,3,5,3,0,0
S01011297,S02002122,S08000015,S37000020,S12000021,1295,2,1,3,2,4,2,4,2,0,0
S01011298,S02002122,S08000015,S37000020,S12000021,1187,2,1,3,2,4,2,4,2,0,0
S01011299,S02002123,S08000015,S37000020,S12000021,4926,7,4,8,4,9,5,9,5,0,0
S01011300,S02002123,S08000015,S37000020,S12000021,926,2,1,2,1,3,2,3,2,1,0
S01011301,S02002123,S08000015,S37000020,S12000021,5149,8,4,9,5,9,5,9,5,0,0
S01011302,S02002123,S08000015,S37000020,S12000021,356,1,1,1,1,1,1,1,1,1,0
S01011303,S02002124,S08000015,S37000020,S12000021,4794,7,4,8,4,9,5,9,5,0,0
S01011304,S02002124,S08000015,S37000020,S12000021,636,1,1,2,1,2,1,2,1,1,0
S01011305,S02002124,S08000015,S37000020,S12000021,2203,4,2,5,3,6,3,6,3,0,0
S01011306,S02002124,S08000015,S37000020,S12000021,869,2,1,2,1,3,2,3,2,1,0
S01011307,S02002125,S08000015,S37000020,S12000021,3762,6,3,7,4,7,4,7,4,0,0
S01011308,S02002125,S08000015,S37000020,S12000021,4813,7,4,8,4,9,5,9,5,0,0
S01011309,S02002125,S08000015,S37000020,S12000021,5742,9,5,9,5,10,5,10,5,0,0
